date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,outcome,actual_outcome,champion_pred,r4_pred,category,champion_p_away,champion_p_draw,champion_p_home,r4_p_away,r4_p_draw,r4_p_home
2026-03-31,Canada,Tunisia,0,0,Friendly,Toronto,Canada,False,1,1,0,0,D_Both_Wrong,0.5833645420280997,0.26275808048135724,0.15387737749054295,0.6468807746753038,0.23690543734716293,0.1162137879775333
2026-03-31,Costa Rica,Iran,0,5,Friendly,Antalya,Turkey,True,2,2,2,2,A_Both_Correct,0.23216774908569165,0.2586269937704833,0.509205257143825,0.22359087696946012,0.26139641282957393,0.515012710200966
2026-03-31,Equatorial Guinea,Madagascar,1,1,Friendly,Manavgat,Turkey,True,1,1,2,2,D_Both_Wrong,0.3233556815025926,0.28770019275658776,0.3889441257408197,0.32736333564120534,0.2869217065111851,0.3857149578476096
2026-03-31,England,Japan,0,1,Friendly,London,England,False,2,2,0,0,D_Both_Wrong,0.5665309251560737,0.25934576030730083,0.17412331453662533,0.5349996219591485,0.2747554795864821,0.1902448984543694
2026-03-31,Hungary,Greece,0,0,Friendly,Budapest,Hungary,False,1,1,0,0,D_Both_Wrong,0.41277357980148066,0.3461520694965644,0.24107435070195488,0.39729886149921545,0.3147852591871732,0.2879158793136114
2026-03-31,Ivory Coast,Scotland,1,0,Friendly,Liverpool,England,True,0,0,0,2,B_Regression_R4_Wrong,0.3887316275342443,0.27487822927941985,0.33639014318633587,0.33481734192422724,0.26861700784997977,0.39656565022579293
2026-03-31,Jordan,Nigeria,2,2,Friendly,Antalya,Turkey,True,1,1,2,0,D_Both_Wrong,0.30045681794494455,0.2890027352684569,0.41054044678659857,0.36492192415629043,0.270664368340883,0.3644137075028266
2026-03-31,Liberia,Libya,2,2,"Morocco, Capital of African Football",Casablanca,Morocco,True,1,1,2,2,D_Both_Wrong,0.27034395567756325,0.27907420566158136,0.45058183866085527,0.2846494221552281,0.28397114862276474,0.4313794292220071
2026-03-31,Botswana,Malawi,1,0,Mukuru 4 Nations,Francistown,Botswana,False,0,0,0,0,A_Both_Correct,0.39690061589996556,0.3532018286083548,0.24989755549167966,0.39825329745645816,0.3318246708449897,0.26992203169855217
2026-03-31,Mexico,Belgium,1,1,Friendly,Chicago,United States,True,1,1,2,2,D_Both_Wrong,0.31131616894137615,0.2915330076320691,0.3971508234265548,0.2937037457083546,0.28761885187783837,0.41867740241380696
2026-03-31,Montenegro,Slovenia,2,3,Friendly,Podgorica,Montenegro,False,2,2,2,2,A_Both_Correct,0.24250320414270682,0.2876748006894515,0.46982199516784173,0.22021147093429183,0.2894259282144409,0.4903626008512673
2026-03-31,Norway,Switzerland,0,0,Friendly,Oslo,Norway,False,1,1,0,0,D_Both_Wrong,0.3783486197081484,0.30114779631616595,0.3205035839756855,0.38647450408947687,0.29701145182324,0.316514044087283
2026-03-31,Netherlands,Ecuador,1,1,Friendly,Eindhoven,Netherlands,False,1,1,0,0,D_Both_Wrong,0.5191622013869425,0.25969308649735345,0.22114471211570405,0.46729891497366877,0.2589602727474369,0.2737408122788943
2026-03-31,Haiti,Iceland,1,1,Friendly,Toronto,Canada,True,1,1,0,2,D_Both_Wrong,0.43506324748687475,0.250183145563438,0.3147536069496874,0.3034357524544261,0.27238567307574446,0.4241785744698293
2026-05-16,Republic of Ireland,Grenada,5,0,Friendly,Murcia,Spain,True,0,0,0,0,A_Both_Correct,0.851577048776747,0.1099143959336261,0.038508555289626885,0.913455275776406,0.06157061535931483,0.024974108864279133
2026-05-22,Mexico,Ghana,2,0,Friendly,Puebla,Mexico,False,0,0,0,0,A_Both_Correct,0.7977917103409041,0.1370183744247831,0.06518991523431282,0.7851274676199432,0.15585271787414262,0.05901981450591418
2026-05-26,Morocco,Burundi,5,0,Friendly,Salé,Morocco,False,0,0,0,0,A_Both_Correct,0.8893082493550759,0.08066185306715172,0.03002989757777235,0.8905525435105159,0.07985684064910784,0.029590615840376196
2026-05-26,Nigeria,Zimbabwe,2,0,Unity Cup,London,England,True,0,0,0,0,A_Both_Correct,0.7015544134653596,0.21011643773312244,0.08832914880151788,0.7011022236210782,0.20498998996638448,0.0939077864125373
2026-05-27,India,Jamaica,0,2,Unity Cup,London,England,True,2,2,2,2,A_Both_Correct,0.0804290125806642,0.17782375437839865,0.741747233040937,0.10046543310439515,0.21648712839929166,0.6830474384963132
2026-05-28,Republic of Ireland,Qatar,1,0,Friendly,Dublin,Republic of Ireland,False,0,0,0,0,A_Both_Correct,0.646217818970684,0.2407128820308656,0.11306929899845052,0.7631225685820139,0.16605345784856282,0.07082397356942328
2026-05-28,Egypt,Russia,1,0,Friendly,Cairo,Egypt,False,0,0,0,2,B_Regression_R4_Wrong,0.3897410571089803,0.3270819524841199,0.28317699040689975,0.3179756265473632,0.33821545340646214,0.3438089200461746
2026-05-29,Andorra,Iraq,0,1,Friendly,Girona,Spain,True,2,2,2,2,A_Both_Correct,0.05742491143577488,0.14428080404268676,0.7982942845215384,0.068681745621593,0.1485276956661569,0.7827905587122502
2026-05-29,Bosnia and Herzegovina,North Macedonia,0,0,Friendly,Sarajevo,Bosnia and Herzegovina,False,1,1,0,0,D_Both_Wrong,0.5475060727723667,0.2816912483520195,0.17080267887561376,0.5613731491573921,0.28306936069818867,0.15555749014441925
2026-05-29,Iran,Gambia,3,1,Friendly,Aksu,Turkey,True,0,0,0,0,A_Both_Correct,0.7543679494480147,0.17528341073811823,0.07034863981386716,0.7472700428677231,0.16912377466178435,0.08360618247049265
2026-05-29,South Africa,Nicaragua,0,0,Friendly,Johannesburg,South Africa,False,1,1,0,0,D_Both_Wrong,0.6682459743700225,0.22612133708386015,0.10563268854611722,0.6583684063139988,0.21875128186904672,0.12288031181695457
2026-05-30,Ecuador,Saudi Arabia,2,1,Friendly,Harrison,United States,True,0,0,0,0,A_Both_Correct,0.7040562254141722,0.18228998155243517,0.11365379303339264,0.703153207739526,0.20071445838495397,0.0961323338755201
2026-05-30,South Korea,Trinidad and Tobago,5,0,Friendly,Provo,United States,True,0,0,0,0,A_Both_Correct,0.6922536733807348,0.20480743908228813,0.10293888753697701,0.7852843484876849,0.14816715798470775,0.06654849352760736
2026-05-30,Mexico,Australia,1,0,Friendly,Pasadena,United States,True,0,0,0,0,A_Both_Correct,0.41572699335171626,0.31984799131285213,0.26442501533543156,0.4075105285580912,0.319929373676772,0.27256009776513673
2026-05-30,Scotland,Curaçao,4,1,Friendly,Glasgow,Scotland,False,0,0,0,0,A_Both_Correct,0.7455893284804845,0.16594765094902328,0.08846302057049221,0.8376807421272152,0.10827051919454363,0.054048738678241094
2026-05-30,Zimbabwe,India,1,0,Unity Cup,London,England,True,0,0,0,0,A_Both_Correct,0.5960348979612754,0.2558523237577224,0.1481127782810022,0.6418361112611405,0.2321847866078373,0.12597910213102223
2026-05-30,Nigeria,Jamaica,3,0,Unity Cup,London,England,True,0,0,0,0,A_Both_Correct,0.46226641860586176,0.3344082473440855,0.20332533405005276,0.49969510774754916,0.3224715371415236,0.17783335511092727
2026-05-31,Japan,Iceland,1,0,Friendly,Tokyo,Japan,False,0,0,0,0,A_Both_Correct,0.7879605745125006,0.15787575742884452,0.054163668058654905,0.7222912181830773,0.1846486793271105,0.0930601024898124
2026-05-31,United States,Senegal,3,2,Friendly,Charlotte,United States,False,0,0,0,0,A_Both_Correct,0.4175231320401546,0.2973619531519793,0.28511491480786605,0.4315791755005551,0.288858737884075,0.2795620866153698
2026-05-31,Switzerland,Jordan,4,1,Friendly,St. Gallen,Switzerland,False,0,0,0,0,A_Both_Correct,0.7139728065292721,0.17747512493876136,0.10855206853196658,0.7199165205030683,0.19001297666561204,0.09007050283131982
2026-05-31,Singapore,Mongolia,4,0,Friendly,Singapore,Singapore,False,0,0,0,0,A_Both_Correct,0.7541252789851216,0.17718116813084012,0.0686935528840383,0.8338514973555274,0.10685533190605483,0.05929317073841777
2026-05-31,Brazil,Panama,6,2,Friendly,Rio de Janeiro,Brazil,False,0,0,0,0,A_Both_Correct,0.768715385128996,0.16188286257880624,0.06940175229219774,0.7793015805750636,0.15122072753766264,0.06947769188727372
2026-05-31,Germany,Finland,4,0,Friendly,Mainz,Germany,False,0,0,0,0,A_Both_Correct,0.798594949794815,0.14982030146983852,0.051584748735346506,0.8036810041797386,0.1319782948534635,0.06434070096679775
2026-05-31,Czech Republic,Kosovo,2,1,Friendly,Prague,Czech Republic,False,0,0,0,0,A_Both_Correct,0.574823976478045,0.26501578017758326,0.16016024334437184,0.565778840790459,0.24675984507087026,0.18746131413867073
2026-05-31,Cape Verde,Serbia,3,0,Friendly,Lisbon,Portugal,True,0,0,2,2,D_Both_Wrong,0.18992177932715812,0.24314589361555192,0.5669323270572899,0.14430867624020008,0.2162414274121641,0.6394498963476358
2026-05-31,Poland,Ukraine,0,2,Friendly,Wrocław,Poland,False,2,2,0,0,D_Both_Wrong,0.43951039052896274,0.30872508248596237,0.25176452698507495,0.4744985231830015,0.26055222397590144,0.26494925284109716
2026-06-01,Slovakia,Malta,2,1,Friendly,Dunajská Streda,Slovakia,False,0,0,0,0,A_Both_Correct,0.8624292233707713,0.10872803754796269,0.028842739081265834,0.860378198345638,0.10421779782468617,0.035404003829675734
2026-06-01,Turkey,North Macedonia,4,0,Friendly,Istanbul,Turkey,False,0,0,0,0,A_Both_Correct,0.7753048791631127,0.15959327065262993,0.06510185018425732,0.7399417237008787,0.17468589742300167,0.08537237887611969
2026-06-01,Maldives,Afghanistan,0,1,Diamond Jubilee International Football Tournament,Malé,Maldives,False,2,2,2,2,A_Both_Correct,0.335876610460083,0.2881491124760974,0.37597427706381953,0.24312774647367302,0.2570200591316407,0.4998521943946862
2026-06-01,Norway,Sweden,3,1,Friendly,Oslo,Norway,False,0,0,0,0,A_Both_Correct,0.4539840054834566,0.27927357095212674,0.2667424235644167,0.5000502707591413,0.26380244624667093,0.23614728299418788
2026-06-01,Bulgaria,Montenegro,0,1,Friendly,Plovdiv,Bulgaria,False,2,2,0,0,D_Both_Wrong,0.5547065427815474,0.27768336142863004,0.16761009578982253,0.5102434449982405,0.2932456539389111,0.19651090106284852
2026-06-01,Canada,Uzbekistan,2,0,Friendly,Edmonton,Canada,False,0,0,0,0,A_Both_Correct,0.5327674564824862,0.2915055828446188,0.17572696067289492,0.5227151908150282,0.3198466846599279,0.15743812452504397
2026-06-01,Austria,Tunisia,1,0,Friendly,Vienna,Austria,False,0,0,0,0,A_Both_Correct,0.6176393785204525,0.2367646778963346,0.14559594358321287,0.5684199069830449,0.26486009414330913,0.16671999887364594
2026-06-01,Colombia,Costa Rica,3,1,Friendly,Bogotá,Colombia,False,0,0,0,0,A_Both_Correct,0.7653515798646977,0.16017860019592872,0.07446981993937365,0.8340558091576715,0.11551878503931474,0.05042540580301377
2026-06-02,Croatia,Belgium,0,2,Friendly,Rijeka,Croatia,False,2,2,0,0,D_Both_Wrong,0.4068344656123386,0.2915770915964399,0.3015884427912215,0.44880323106573666,0.2630181237922519,0.28817864514201136
2026-06-02,Georgia,Romania,1,1,Friendly,Tbilisi,Georgia,False,1,1,0,0,D_Both_Wrong,0.4609758695181516,0.28971224784649485,0.24931188263535353,0.4861143217057454,0.2973808939177039,0.21650478437655066
2026-06-02,Haiti,New Zealand,4,0,Friendly,Fort Lauderdale,United States,True,0,0,2,2,D_Both_Wrong,0.2754357420226753,0.249156326529413,0.47540793144791177,0.208863197628296,0.2520659489475781,0.539070853424126
2026-06-02,Morocco,Madagascar,4,0,Friendly,Rabat,Morocco,False,0,0,0,0,A_Both_Correct,0.8538219550565579,0.1122304406257583,0.033947604317683906,0.8529638277102927,0.10610251133954747,0.04093366095015972
2026-06-02,Wales,Ghana,1,1,Friendly,Cardiff,Wales,False,1,1,0,0,D_Both_Wrong,0.6652591943423699,0.2050668119024514,0.1296739937551787,0.625541770148425,0.228101105201443,0.146357124650132
2026-06-02,Padania,Raetia,4,1,CONIFA European Football Cup,Carate Brianza,Italy,False,0,0,0,0,A_Both_Correct,0.8723350904701371,0.07747155871490655,0.050193350814956225,0.8490442827794821,0.09725058293838287,0.053705134282135046
2026-06-02,Rouet-Provence,Canton Ticino,0,1,CONIFA European Football Cup,Carate Brianza,Italy,True,2,2,0,0,D_Both_Wrong,0.7717406912707211,0.06949834455538915,0.15876096417388963,0.8088213110198538,0.07049973313881006,0.12067895584133607
2026-06-03,Philippines,Guam,5,1,Friendly,Manila,Philippines,False,0,0,0,0,A_Both_Correct,0.8367426969241757,0.1177355045617309,0.04552179851409348,0.8602349941404495,0.08621882607396492,0.053546179785585665
2026-06-03,Poland,Nigeria,2,2,Friendly,Warsaw,Poland,False,1,1,0,0,D_Both_Wrong,0.3821584182107722,0.32034115835263677,0.29750042343659105,0.4466770770001992,0.3073946109661285,0.24592831203367227
2026-06-03,Panama,Dominican Republic,4,2,Friendly,Panama City,Panama,False,0,0,0,0,A_Both_Correct,0.8033987790559892,0.13067110255504522,0.06593011838896541,0.7890394290660567,0.14161677021246544,0.06934380072147782
2026-06-03,Netherlands,Algeria,0,1,Friendly,Rotterdam,Netherlands,False,2,2,0,0,D_Both_Wrong,0.601448357983775,0.2386089921203735,0.15994264989585139,0.6726933464877572,0.19587926175321915,0.13142739175902354
2026-06-03,Luxembourg,Italy,0,1,Friendly,Luxembourg,Luxembourg,False,2,2,2,2,A_Both_Correct,0.07587426708175661,0.245886499847422,0.6782392330708213,0.07605386187842297,0.21859401215031016,0.7053521259712668
2026-06-03,DR Congo,Denmark,0,0,Friendly,Liège,Belgium,True,1,1,2,2,D_Both_Wrong,0.1530326532288557,0.2704333351451974,0.5765340116259469,0.14022918941239285,0.24940734832073777,0.6103634622668694
2026-06-03,Gibraltar,British Virgin Islands,4,0,Friendly,Europa Point,Gibraltar,False,0,0,0,0,A_Both_Correct,0.3910978636220329,0.26010418944012265,0.3487979469378444,0.5690143204421101,0.25658492998050264,0.1744007495773872
2026-06-03,Albania,Israel,0,1,Friendly,Tirana,Albania,False,2,2,0,0,D_Both_Wrong,0.4850059682600149,0.300824977473869,0.2141690542661161,0.49117371861195624,0.30530902585058717,0.20351725553745664
2026-06-03,Canton Ticino,Northern Cyprus,1,5,CONIFA European Football Cup,Carate Brianza,Italy,True,2,2,2,2,A_Both_Correct,0.08144373150695344,0.08338269299192465,0.8351735755011219,0.08301353274818508,0.0899000117261553,0.8270864555256596
2026-06-03,Padania,Greenland,3,1,CONIFA European Football Cup,Carate Brianza,Italy,False,0,0,0,0,A_Both_Correct,0.8317425539603456,0.10235475735472534,0.06590268868492925,0.8670576948599255,0.07112531163097292,0.06181699350910169
2026-06-03,South Korea,El Salvador,1,0,Friendly,Provo,United States,True,0,0,0,0,A_Both_Correct,0.7482874403174907,0.17834363580923637,0.07336892387327287,0.8379767589939294,0.11534970872879831,0.046673532277272216
2026-06-04,Lesotho,Kenya,1,1,Friendly,Pretoria,South Africa,True,1,1,2,2,D_Both_Wrong,0.27462857567155813,0.31808127635593597,0.4072901479725059,0.30652806034529645,0.3097734875349874,0.3836984521197161
2026-06-04,Spain,Iraq,1,1,Friendly,A Coruña,Spain,False,1,1,0,0,D_Both_Wrong,0.813823547821303,0.13615735720788427,0.050019094970812715,0.8694568529061715,0.09134205339503923,0.03920109369878934
2026-06-04,Sweden,Greece,2,2,Friendly,Solna,Sweden,False,1,1,0,0,D_Both_Wrong,0.4634199538593316,0.286219663154665,0.2503603829860035,0.424537976060793,0.2762895287764488,0.2991724951627582
2026-06-04,Slovenia,Cyprus,1,1,Friendly,Ljubljana,Slovenia,False,1,1,0,0,D_Both_Wrong,0.8475485621169659,0.11544450491599839,0.0370069329670357,0.8140811837891154,0.1392227554399918,0.04669606077089279
2026-06-04,Northern Ireland,Guinea,1,0,Friendly,La Línea de la Concepción,Spain,True,0,0,0,0,A_Both_Correct,0.47196461643580995,0.28121911076839984,0.2468162727957902,0.5952777746227006,0.24550127803329988,0.1592209473439996
2026-06-04,Mexico,Serbia,5,1,Friendly,Toluca,Mexico,False,0,0,0,0,A_Both_Correct,0.5661066428386015,0.28872335694268636,0.14517000021871213,0.5713719613138482,0.2857181458401699,0.14290989284598177
2026-06-04,Iran,Mali,2,0,Friendly,Antalya,Turkey,True,0,0,0,0,A_Both_Correct,0.5613791561623143,0.26520563876647696,0.17341520507120883,0.5571047332694493,0.26659967605043,0.1762955906801206
2026-06-04,Rouet-Provence,Northern Cyprus,0,4,CONIFA European Football Cup,Carate Brianza,Italy,True,2,2,2,2,A_Both_Correct,0.1606465182334523,0.1566980495896059,0.6826554321769417,0.14021902458111546,0.1761489267597804,0.6836320486591042
2026-06-04,France,Ivory Coast,1,2,Friendly,Nantes,France,False,2,2,0,0,D_Both_Wrong,0.7555903115907755,0.16961217253890848,0.07479751587031594,0.7697163016064658,0.1628740109908518,0.06740968740268245
2026-06-04,Cambodia,Bhutan,4,0,Friendly,Phnom Penh,Cambodia,False,0,0,0,0,A_Both_Correct,0.8117687789065892,0.1314878869234952,0.05674333416991567,0.8198168689229763,0.09171189265274306,0.08847123842428059
2026-06-04,Andorra,Liechtenstein,2,0,Friendly,Encamp,Andorra,False,0,0,0,0,A_Both_Correct,0.6930316007327829,0.21738600615405163,0.08958239311316556,0.7162184502339046,0.2030204847795861,0.0807610649865092
2026-06-04,Maldives,Pakistan,0,3,Diamond Jubilee International Football Tournament,Malé,Maldives,False,2,2,0,0,D_Both_Wrong,0.6314133715946559,0.22037146174829997,0.14821516665704412,0.4830868886472579,0.255542892991877,0.2613702183608651
2026-06-04,Raetia,Greenland,1,4,CONIFA European Football Cup,Carate Brianza,Italy,True,2,2,0,0,D_Both_Wrong,0.5481230366748358,0.1191701150598717,0.3327068482652926,0.46930190740432803,0.14340283018190164,0.3872952624137702
2026-06-04,Guatemala,Czech Republic,1,5,Friendly,Harrison,United States,True,2,2,2,2,A_Both_Correct,0.16857378974941095,0.21786215296643793,0.6135640572841511,0.22737016050646236,0.223446027919173,0.5491838115743647
2026-06-05,San Marino,Bangladesh,1,2,Friendly,Serravalle,San Marino,False,2,2,2,2,A_Both_Correct,0.19218459778532854,0.22882847719595742,0.5789869250187141,0.34371153245210373,0.2936042553331703,0.362684212214726
2026-06-05,Puerto Rico,Saudi Arabia,0,3,Friendly,Austin,United States,True,2,2,2,2,A_Both_Correct,0.11519181119434004,0.15045202894789994,0.73435615985776,0.06902497669973402,0.11564625797275524,0.8153287653275106
2026-06-05,Central African Republic,Togo,1,1,Friendly,Mohammedia,Morocco,True,1,1,2,2,D_Both_Wrong,0.2610138849557382,0.2742072195944324,0.4647788954498293,0.22056512299896014,0.2922113165398977,0.4872235604611421
2026-06-05,Benin,Niger,1,1,Friendly,Casablanca,Morocco,True,1,1,0,0,D_Both_Wrong,0.44389666479052514,0.3245424593002701,0.2315608759092048,0.39872130490642294,0.34233847343141965,0.25894022166215735
2026-06-05,Russia,Burkina Faso,3,0,Friendly,Volgograd,Russia,False,0,0,0,0,A_Both_Correct,0.6271434953245234,0.23626052352109927,0.13659598115437735,0.7474785624721617,0.16999305329614067,0.08252838423169762
2026-06-05,Thailand,Kuwait,2,2,Friendly,Pathum Thani,Thailand,False,1,1,0,0,D_Both_Wrong,0.5236506769955175,0.26167074263176804,0.21467858037271445,0.4601244413764109,0.24551168585164065,0.29436387277194836
2026-06-05,Tajikistan,India,3,1,Friendly,Tursunzoda,Tajikistan,False,0,0,0,0,A_Both_Correct,0.5799280098964874,0.28908382865469184,0.1309881614488207,0.5508518362889088,0.2672640456503432,0.18188411806074814
2026-06-05,Slovakia,Montenegro,2,2,Friendly,Košice,Slovakia,False,1,1,0,0,D_Both_Wrong,0.7111854560536521,0.17304059451906903,0.1157739494272789,0.6919842371733379,0.20185679998358413,0.10615896284307785
2026-06-05,Singapore,China,1,2,Friendly,Singapore,Singapore,False,2,2,2,2,A_Both_Correct,0.2314816577672056,0.2942458122594973,0.474272529973297,0.17526529373042612,0.278754150136241,0.5459805561333329
2026-06-05,Paraguay,Nicaragua,4,0,Friendly,Asunción,Paraguay,False,0,0,0,0,A_Both_Correct,0.8103955803058884,0.15211358746343967,0.03749083223067195,0.8610162964531833,0.10460276103196292,0.03438094251485387
2026-06-05,Angola,Mauritania,1,1,Friendly,Casablanca,Morocco,True,1,1,0,0,D_Both_Wrong,0.4699099755939543,0.32020409759958274,0.20988592680646295,0.39721782866693894,0.31870951395183866,0.28407265738122245
2026-06-05,Indonesia,Oman,3,0,Friendly,Jakarta,Indonesia,False,0,0,2,0,C_Rescued_R4_Correct,0.33831423073908307,0.3069738110631451,0.35471195819777185,0.3609072458980665,0.2961286903067468,0.3429640637951867
2026-06-05,Azerbaijan,Malta,0,2,Friendly,Szombathely,Hungary,True,2,2,0,0,D_Both_Wrong,0.46143721151896133,0.29434595796221014,0.2442168305188285,0.4945818543305148,0.2987390497061153,0.2066790959633699
2026-06-05,Belarus,Syria,4,1,Friendly,Minsk,Belarus,False,0,0,0,0,A_Both_Correct,0.5252773862903745,0.28219713919840855,0.19252547451121693,0.5055007440556729,0.29170682071239834,0.20279243523192883
2026-06-05,Canada,Republic of Ireland,1,1,Friendly,Montreal,Canada,False,1,1,0,0,D_Both_Wrong,0.5613203491230608,0.27588822847629346,0.16279142240064573,0.6010837573030866,0.2556399271185562,0.14327631557835724
2026-06-05,Moldova,Bulgaria,2,2,Friendly,Chișinău,Moldova,False,1,1,2,2,D_Both_Wrong,0.21046032376182142,0.2645866948674439,0.5249529813707348,0.2238784929325674,0.2815078263121413,0.49461368075529133
2026-06-05,Haiti,Peru,1,2,Friendly,Miami,United States,True,2,2,2,2,A_Both_Correct,0.2286642714583101,0.27931447700061435,0.4920212515410755,0.19271082277393514,0.2516171823002188,0.5556719949258461
2026-06-05,Hong Kong,Mongolia,2,0,Friendly,Hong Kong,Hong Kong,False,0,0,0,0,A_Both_Correct,0.8758986792733455,0.0841144794516021,0.03998684127505236,0.8737480008335325,0.06307771558150008,0.06317428358496725
2026-06-05,Hungary,Finland,2,1,Friendly,Budapest,Hungary,False,0,0,0,0,A_Both_Correct,0.6290083777488161,0.2489568622475166,0.12203476000366725,0.6518670918890931,0.22517942585713124,0.12295348225377564
2026-06-05,Georgia,Bahrain,2,0,Friendly,Tbilisi,Georgia,False,0,0,0,0,A_Both_Correct,0.6396813306441353,0.22236514473014757,0.13795352462571697,0.7147256137633154,0.18560701394201679,0.09966737229466777
2026-06-06,Kyrgyzstan,Palestine,0,0,Friendly,Bishkek,Kyrgyzstan,False,1,1,0,0,D_Both_Wrong,0.35717495735945176,0.34293812145986186,0.2998869211806864,0.42632515842853064,0.3164760615044515,0.25719878006701796
2026-06-06,Panama,Bosnia and Herzegovina,1,1,Friendly,St. Louis,United States,True,1,1,0,0,D_Both_Wrong,0.5107582369400754,0.26961635341639045,0.2196254096435341,0.5142496202404608,0.25729705633795674,0.22845332342158242
2026-06-06,Portugal,Chile,2,1,Friendly,Oeiras,Portugal,False,0,0,0,0,A_Both_Correct,0.7073987187748386,0.18828146098028173,0.1043198202448796,0.6867006170079023,0.20119606841676707,0.11210331457533053
2026-06-06,Qatar,El Salvador,0,0,Friendly,Los Angeles,United States,True,1,1,0,0,D_Both_Wrong,0.5093091952172767,0.26975357713134446,0.22093722765137883,0.5016555577108144,0.2790923015102778,0.21925214077890778
2026-06-06,Romania,Wales,2,1,Friendly,Bucharest,Romania,False,0,0,0,0,A_Both_Correct,0.40172926024086975,0.2783402772815389,0.31993046247759144,0.41265814557336233,0.3061037986476706,0.281238055778967
2026-06-06,United States,Germany,1,2,Friendly,Chicago,United States,False,2,2,2,2,A_Both_Correct,0.2985695348880935,0.2549066264261243,0.4465238386857821,0.2792822900187689,0.30616168898287194,0.41455602099835914
2026-06-06,Gibraltar,Cayman Islands,4,1,Friendly,Europa Point,Gibraltar,False,0,0,0,0,A_Both_Correct,0.6263827947917899,0.22320428241846132,0.15041292278974885,0.6999100990283611,0.19967788118998867,0.10041201978165032
2026-06-06,Jamaica,South Africa,0,1,Friendly,Pachuca,Mexico,True,2,2,0,2,C_Rescued_R4_Correct,0.37881952442646816,0.2845745905317361,0.3366058850417959,0.34353716279309127,0.2824607346178437,0.37400210258906513
2026-06-06,Venezuela,Turkey,1,2,Friendly,Fort Lauderdale,United States,True,2,2,2,2,A_Both_Correct,0.2994897690591263,0.2579925983968684,0.4425176325440052,0.3254363394617614,0.2765544671057601,0.39800919343247854
2026-06-06,Myanmar,Guam,6,1,Tri-Nations Cup,Manila,Philippines,True,0,0,0,0,A_Both_Correct,0.6491796960053152,0.1960252307122647,0.15479507328242015,0.6261106391769996,0.19162335426127924,0.18226600656172107
2026-06-06,Lithuania,Latvia,1,1,Baltic Cup,Kaunas,Lithuania,False,1,1,0,0,D_Both_Wrong,0.48679592218655837,0.30763353079157474,0.20557054702186683,0.5293580389396976,0.28816671841929464,0.1824752426410079
2026-06-06,Estonia,Faroe Islands,1,0,Baltic Cup,Pärnu,Estonia,False,0,0,0,0,A_Both_Correct,0.5684754030512255,0.26504859485555093,0.16647600209322347,0.4956691204422315,0.2934783793377029,0.21085250022006558
2026-06-06,British Virgin Islands,Bonaire,2,0,Friendly,Málaga,Spain,True,0,0,2,0,C_Rescued_R4_Correct,0.26816708953837665,0.24934608565735844,0.48248682480426497,0.38548388549837137,0.23438381649180923,0.38013229800981935
2026-06-06,Ethiopia,Malawi,1,0,Friendly,Dire Dawa,Ethiopia,False,0,0,0,0,A_Both_Correct,0.4104512041689644,0.33444469808640676,0.2551040977446289,0.42681206941833205,0.32489346011511655,0.24829447046655137
2026-06-06,Sierra Leone,Liberia,1,0,Friendly,Bo,Sierra Leone,False,0,0,0,0,A_Both_Correct,0.4876539622145847,0.3219975726822645,0.1903484651031509,0.5460828664926352,0.2859473585060193,0.16796977500134547
2026-06-06,England,New Zealand,1,0,Friendly,Tampa,United States,True,0,0,0,0,A_Both_Correct,0.6935432905392174,0.19140210115115217,0.11505460830963052,0.7204595141057107,0.1762475981937341,0.10329288770055534
2026-06-06,Raetia,Rouet-Provence,3,3,CONIFA European Football Cup,Carate Brianza,Italy,True,1,1,0,0,D_Both_Wrong,0.6238115134799873,0.11537478007370669,0.2608137064463061,0.721305332495416,0.09094268043082919,0.18775198707375493
2026-06-06,Greenland,Canton Ticino,3,2,CONIFA European Football Cup,Carate Brianza,Italy,True,0,0,0,0,A_Both_Correct,0.7826777253279105,0.08006297739205134,0.13725929728003816,0.8194960739220905,0.07034210866123906,0.11016181741667053
2026-06-06,Padania,Northern Cyprus,1,6,CONIFA European Football Cup,Carate Brianza,Italy,False,2,2,0,0,D_Both_Wrong,0.45203922212005904,0.2639145404936309,0.28404623738631,0.4549710182378139,0.22846733720600737,0.31656164455617886
2026-06-06,Vanuatu,Fiji,2,1,Friendly,Port Vila,Vanuatu,False,0,0,0,0,A_Both_Correct,0.526919079059022,0.1957386020214956,0.27734231891948236,0.5326965307941567,0.2069128441011277,0.2603906251047156
2026-06-06,Albania,Luxembourg,0,1,Friendly,Tirana,Albania,False,2,2,0,0,D_Both_Wrong,0.644092122661173,0.24201260488944157,0.1138952724493855,0.661656199121732,0.23055998556150617,0.10778381531676173
2026-06-06,Armenia,Kazakhstan,1,1,Friendly,Yerevan,Armenia,False,1,1,0,0,D_Both_Wrong,0.45409929052173803,0.29562274868819083,0.25027796079007103,0.4663656224639721,0.28134127305484663,0.2522931044811812
2026-06-06,Argentina,Honduras,2,0,Friendly,College Station,United States,True,0,0,0,0,A_Both_Correct,0.8071416861857187,0.15289966112411385,0.03995865269016734,0.8495309443028219,0.1048640262522316,0.04560502944494639
2026-06-06,Belgium,Tunisia,5,0,Friendly,Brussels,Belgium,False,0,0,0,0,A_Both_Correct,0.7218575091902593,0.1710344957261029,0.10710799508363777,0.7321696922438664,0.16861632841761992,0.09921397933851366
