date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,outcome,actual_outcome,champion_pred,winner_pred,category,champ_p_away,champ_p_draw,champ_p_home,winner_p_away,winner_p_draw,winner_p_home
2017-10-10,Latvia,Andorra,4,0,FIFA World Cup qualification,Riga,Latvia,False,0,0,0,0,A_Both_Correct,0.8788564788958309,0.07976342760425577,0.041380093499913485,0.884952658775051,0.06818273945884137,0.04686460176610756
2017-10-10,Afghanistan,Jordan,3,3,AFC Asian Cup qualification,Dushanbe,Tajikistan,True,1,1,2,2,D_Both_Wrong,0.07756449587942134,0.1714038792925304,0.7510316248280482,0.06581941462804852,0.17217555806546375,0.7620050273064877
2017-10-10,Australia,Syria,2,1,FIFA World Cup qualification,Sydney,Australia,False,0,0,0,0,A_Both_Correct,0.644335248459235,0.21953179405708667,0.1361329574836785,0.6336519776785987,0.22481600202128552,0.1415320203001157
2017-10-10,Belgium,Cyprus,4,0,FIFA World Cup qualification,Brussels,Belgium,False,0,0,0,0,A_Both_Correct,0.8986553223242961,0.0762390683857392,0.025105609289964602,0.8913482530755452,0.0800645267350803,0.028587220189374575
2017-10-10,Benin,Gabon,1,0,Friendly,Salon-de-Provence,France,True,0,0,2,2,D_Both_Wrong,0.30686791835435673,0.3050867762934236,0.38804530535221965,0.29556196937604556,0.3090946022133682,0.3953434284105862
2017-10-10,Brazil,Chile,3,0,FIFA World Cup qualification,São Paulo,Brazil,False,0,0,0,0,A_Both_Correct,0.6903165656488812,0.23109804730296754,0.0785853870481512,0.6593834982070542,0.2512739931801606,0.0893425086127852
2017-10-10,Myanmar,Kyrgyzstan,2,2,AFC Asian Cup qualification,Yangon,Myanmar,False,1,1,0,0,D_Both_Wrong,0.505725201513301,0.2925035292668387,0.20177126921986027,0.48519885935853896,0.3231640532656996,0.19163708737576143
2017-10-10,Estonia,Bosnia and Herzegovina,1,2,FIFA World Cup qualification,Tallinn,Estonia,False,2,2,2,0,B_Regression_Candidate_Wrong,0.3485550827506371,0.2950545705185687,0.3563903467307941,0.3659159971255717,0.2798815934928889,0.3542024093815394
2017-10-10,Ecuador,Argentina,1,3,FIFA World Cup qualification,Quito,Ecuador,False,2,2,2,2,A_Both_Correct,0.20550293282424825,0.32404226414830983,0.470454803027442,0.2171250531336281,0.33385719275992565,0.4490177541064462
2017-10-10,Greece,Gibraltar,4,0,FIFA World Cup qualification,Piraeus,Greece,False,0,0,0,0,A_Both_Correct,0.9737707829796417,0.016027917932735756,0.010201299087622637,0.9783492149496168,0.012743403493327485,0.008907381557055673
2017-10-10,Honduras,Mexico,3,2,FIFA World Cup qualification,San Pedro Sula,Honduras,False,0,0,2,2,D_Both_Wrong,0.2186558395652872,0.33770516593973915,0.44363899449497357,0.2067275685576492,0.3727629447315582,0.4205094867107927
2017-10-10,Lebanon,North Korea,5,0,AFC Asian Cup qualification,Beirut,Lebanon,False,0,0,0,0,A_Both_Correct,0.4531903726734671,0.2978826835893072,0.24892694373722568,0.4573917634820979,0.3046208199903387,0.2379874165275635
2017-10-10,Hong Kong,Malaysia,2,0,AFC Asian Cup qualification,So Kon Po,Hong Kong,False,0,0,0,0,A_Both_Correct,0.5910289364586819,0.27749968714440926,0.1314713763969089,0.5848784610593774,0.27291349912538493,0.14220803981523777
2017-10-10,Hungary,Faroe Islands,1,0,FIFA World Cup qualification,Budapest,Hungary,False,0,0,0,0,A_Both_Correct,0.8843973274406234,0.08948177488467783,0.026120897674698825,0.8838638790219224,0.09562591304340179,0.020510207934675725
2017-10-10,Japan,Haiti,3,3,Kirin Challenge Cup,Yokohama,Japan,False,1,1,0,0,D_Both_Wrong,0.7941990302758348,0.1457963353453693,0.060004634378795954,0.7717856711438948,0.159331437049557,0.06888289180654823
2017-10-10,South Korea,Morocco,1,3,Friendly,Biel,Switzerland,True,2,2,2,2,A_Both_Correct,0.35461549366400263,0.28106424193248425,0.36432026440351306,0.3484963379203982,0.2732999414298285,0.37820372064977337
2017-10-10,France,Belarus,2,1,FIFA World Cup qualification,Saint-Denis,France,False,0,0,0,0,A_Both_Correct,0.8663269926776158,0.10936043173746865,0.024312575584915497,0.8645233141643026,0.1157650984639288,0.019711587371768598
2017-10-11,India,Macau,4,1,AFC Asian Cup qualification,Bengaluru,India,False,0,0,0,0,A_Both_Correct,0.8456920032246278,0.11805574612946595,0.0362522506459062,0.830455928791299,0.13340508703079595,0.03613898417790487
2017-10-24,Grenada,Panama,0,5,Friendly,St. George's,Grenada,False,2,2,2,2,A_Both_Correct,0.1441445317079232,0.2391132888229559,0.6167421794691209,0.13038560211533723,0.2506739960520126,0.6189404018326502
2017-10-28,Bermuda,Barbados,2,3,Friendly,Hamilton,Bermuda,False,2,2,0,0,D_Both_Wrong,0.6100225537161658,0.23450667619540724,0.15547077008842705,0.5671210157551181,0.27164639577300614,0.1612325884718757
2017-11-08,Nicaragua,Dominican Republic,0,3,Friendly,Diriamba,Nicaragua,False,2,2,0,0,D_Both_Wrong,0.4417392927165713,0.2417108259264092,0.3165498813570195,0.4358215300156059,0.23211309214448506,0.332065377839909
2017-11-08,Congo,Benin,1,1,Friendly,Brazzaville,Congo,False,1,1,0,0,D_Both_Wrong,0.42795864429590097,0.308880183354212,0.26316117234988695,0.42154208272661453,0.33529306918422774,0.24316484808915778
2017-11-08,Iceland,Czech Republic,1,2,Friendly,Doha,Qatar,True,2,2,2,2,A_Both_Correct,0.31896791924334045,0.25719947769874213,0.4238326030579174,0.32187221253846887,0.24188638219480513,0.43624140526672595
2017-11-09,Romania,Turkey,2,0,Friendly,Cluj,Romania,False,0,0,0,0,A_Both_Correct,0.459040092871897,0.3184081134487556,0.22255179367934738,0.45606107632534776,0.3232325125817083,0.22070641109294387
2017-11-09,Armenia,Belarus,4,1,Friendly,Yerevan,Armenia,False,0,0,2,2,D_Both_Wrong,0.33877976587372727,0.32186174168694637,0.3393584924393264,0.32314129093659816,0.3182619005234973,0.3585968085399046
2017-11-09,Cambodia,Myanmar,1,2,Friendly,Phnom Penh,Cambodia,False,2,2,2,2,A_Both_Correct,0.1966663630682656,0.26057094162239364,0.5427626953093408,0.20344330229236007,0.27977497808708407,0.5167817196205557
2017-11-09,Croatia,Greece,4,1,FIFA World Cup qualification,Zagreb,Croatia,False,0,0,0,0,A_Both_Correct,0.6040177937166334,0.2685739259074656,0.12740828037590093,0.588628681771836,0.2780790534250027,0.1332922648031612
2017-11-09,Finland,Estonia,3,0,Friendly,Helsinki,Finland,False,0,0,0,0,A_Both_Correct,0.5792419975534014,0.27920646096006785,0.14155154148653068,0.5727045028963493,0.28193137541879587,0.14536412168485474
2017-11-09,Hong Kong,Bahrain,0,2,Friendly,Kowloon,Hong Kong,False,2,2,2,2,A_Both_Correct,0.3051054098728385,0.32106311629076817,0.37383147383639326,0.317676936675071,0.32378080362854905,0.35854225969637993
2017-11-09,Iran,Panama,2,1,Friendly,Graz,Austria,True,0,0,0,0,A_Both_Correct,0.47784562441359557,0.3121110586975338,0.21004331688887065,0.4457509831452909,0.3181071531823287,0.23614186367238055
2017-11-09,Luxembourg,Hungary,2,1,Friendly,Luxembourg,Luxembourg,False,0,0,2,2,D_Both_Wrong,0.11842524224210323,0.24684708069267172,0.634727677065225,0.13123359493968914,0.24784990034186133,0.6209165047184495
2017-11-09,Northern Ireland,Switzerland,0,1,FIFA World Cup qualification,Belfast,Northern Ireland,False,2,2,2,0,B_Regression_Candidate_Wrong,0.31082400852146347,0.3323953744901943,0.3567806169883421,0.33846633551279864,0.3323692239137018,0.3291644405734996
2017-11-09,Scotland,Netherlands,0,1,Friendly,Aberdeen,Scotland,False,2,2,2,2,A_Both_Correct,0.24718379936206106,0.3041647930371522,0.44865140760078664,0.244978504752695,0.3058343501445937,0.4491871451027114
2017-11-09,Singapore,Lebanon,0,1,Friendly,Kallang,Singapore,False,2,2,2,0,B_Regression_Candidate_Wrong,0.3425017822239569,0.2651780116794023,0.3923202060966408,0.36999838986065076,0.2749568836960625,0.3550447264432867
2017-11-10,South Korea,Colombia,2,1,Friendly,Suwon,South Korea,False,0,0,0,2,B_Regression_Candidate_Wrong,0.3499836470734443,0.3073196931457863,0.3426966597807694,0.338540001808056,0.3117464223189119,0.34971357587303203
2017-11-10,Poland,Uruguay,0,0,Friendly,Warsaw,Poland,False,1,1,0,0,D_Both_Wrong,0.45024220026602463,0.2732078310399671,0.27654996869400833,0.4167953965857837,0.2906877844364321,0.29251681897778425
2017-11-10,North Korea,Malaysia,4,1,AFC Asian Cup qualification,Buriram,Thailand,True,0,0,0,0,A_Both_Correct,0.6714267009680299,0.19859785950892023,0.12997543952304974,0.6768695140422087,0.1857237090054812,0.13740677695231
2017-11-10,South Africa,Senegal,0,2,FIFA World Cup qualification,Polokwane,South Africa,False,2,2,1,0,D_Both_Wrong,0.34414787837374233,0.3526860930282126,0.30316602859804515,0.35255173200154644,0.3381152367413458,0.30933303125710776
2017-11-10,Sweden,Italy,1,0,FIFA World Cup qualification,Solna,Sweden,False,0,0,0,0,A_Both_Correct,0.38905657392176984,0.33129210306441137,0.27965132301381884,0.39106816217570856,0.32269178048111813,0.2862400573431732
2017-11-10,Portugal,Saudi Arabia,3,0,Friendly,Viseu,Portugal,False,0,0,0,0,A_Both_Correct,0.7622771019755802,0.16577369839385148,0.07194919963056824,0.7424236090977236,0.18425962249332806,0.07331676840894838
2017-11-10,Japan,Brazil,1,3,Friendly,Villeneuve-d'Ascq,France,True,2,2,2,2,A_Both_Correct,0.12806929266968806,0.32233999213311704,0.5495907151971948,0.12483170958368715,0.3739360117713628,0.50123227864495
2017-11-10,Ukraine,Slovakia,2,1,Friendly,Lviv,Ukraine,False,0,0,0,0,A_Both_Correct,0.5179702230736087,0.3061611063495157,0.17586867057687547,0.5003501620943966,0.31636941737523444,0.18328042053036897
2017-11-10,Georgia,Cyprus,1,0,Friendly,Gori,Georgia,False,0,0,0,0,A_Both_Correct,0.5425649363814786,0.28262507520856994,0.1748099884099514,0.5319205537994403,0.2878662285646288,0.1802132176359309
2017-11-10,France,Wales,2,0,Friendly,Saint-Denis,France,False,0,0,0,0,A_Both_Correct,0.7382313141823484,0.1884290418598231,0.07333964395782841,0.7307070462705741,0.19691212404886932,0.07238082968055644
2017-11-10,England,Germany,0,0,Friendly,London,England,False,1,1,0,2,D_Both_Wrong,0.35800355366725,0.2900602792144556,0.35193616711829445,0.3515562500974356,0.29490736626766845,0.353536383634896
2017-11-10,China,Serbia,0,2,Friendly,Guangzhou,China,False,2,2,0,0,D_Both_Wrong,0.43760830959065944,0.30490433047579363,0.25748735993354693,0.4304627659283461,0.31079709485043094,0.258740139221223
2017-11-10,Belgium,Mexico,3,3,Friendly,Brussels,Belgium,False,1,1,0,0,D_Both_Wrong,0.5344691097025777,0.216995103046676,0.24853578725074635,0.5348435086578381,0.1959695001267634,0.26918699121539846
2017-11-10,Algeria,Nigeria,3,0,FIFA World Cup qualification,Constantine,Algeria,False,0,0,0,0,A_Both_Correct,0.40025522931072066,0.28545217242445164,0.3142925982648277,0.38686232266124987,0.29046095610743555,0.3226767212313145
2017-11-10,Honduras,Australia,0,0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,1,1,0,0,D_Both_Wrong,0.35411629619539037,0.3016756694434073,0.34420803436120245,0.3458140912402862,0.31488429385227795,0.33930161490743577
2017-11-11,Zambia,Cameroon,2,2,FIFA World Cup qualification,Ndola,Zambia,False,1,1,0,0,D_Both_Wrong,0.38955876451306176,0.3479391807438587,0.2625020547430795,0.3873843483199907,0.35142682867655073,0.2611888230034586
2017-11-11,Tunisia,Libya,0,0,FIFA World Cup qualification,Radès,Tunisia,False,1,1,0,0,D_Both_Wrong,0.6949925198853959,0.22705511382685775,0.07795236628774649,0.6769480694890814,0.24105362087396257,0.08199830963695602
2017-11-11,Trinidad and Tobago,Grenada,2,2,Friendly,Couva,Trinidad and Tobago,False,1,1,0,0,D_Both_Wrong,0.7540687372015973,0.15540543593938377,0.09052582685901893,0.7656399653749292,0.14697210927123947,0.08738792535383136
2017-11-11,Spain,Costa Rica,5,0,Friendly,Málaga,Spain,False,0,0,0,0,A_Both_Correct,0.7716352950762947,0.14998377484322178,0.07838093008048355,0.757219770205994,0.161681880357504,0.08109834943650188
2017-11-11,Russia,Argentina,0,1,Friendly,Moscow,Russia,False,2,2,2,2,A_Both_Correct,0.23061774818852604,0.3164849205675803,0.4528973312438937,0.2211045715217691,0.3123863598522228,0.46650906862600816
2017-11-11,Qatar,Czech Republic,0,1,Friendly,Doha,Qatar,False,2,2,2,2,A_Both_Correct,0.2878004103038388,0.2553166119902364,0.4568829777059247,0.2838689120663367,0.2570354774883148,0.4590956104453486
2017-11-11,New Zealand,Peru,0,0,FIFA World Cup qualification,Wellington,New Zealand,False,1,1,2,2,D_Both_Wrong,0.3454065736654504,0.30102808557617183,0.3535653407583777,0.34721703763742884,0.292731982446937,0.3600509799156342
2017-11-11,Namibia,Zimbabwe,3,1,Friendly,Windhoek,Namibia,False,0,0,0,0,A_Both_Correct,0.3539394250031214,0.32755045048710757,0.31851012450977095,0.3535663721295654,0.33486647904281447,0.31156714882762004
2017-11-11,Ivory Coast,Morocco,0,2,FIFA World Cup qualification,Abidjan,Ivory Coast,False,2,2,0,0,D_Both_Wrong,0.5339011905449565,0.29277511406066625,0.17332369539437711,0.5128786583822594,0.27912804805845093,0.20799329355928967
2017-11-11,North Macedonia,Norway,2,0,Friendly,Skopje,North Macedonia,False,0,0,0,0,A_Both_Correct,0.39903180723105486,0.3044028395490446,0.29656535321990063,0.3938493672548638,0.28895213964035,0.3171984931047863
2017-11-11,Gabon,Mali,0,0,FIFA World Cup qualification,Franceville,Gabon,False,1,1,0,0,D_Both_Wrong,0.474598809633242,0.29332969960805577,0.23207149075870226,0.48475135079812565,0.2901261510728157,0.22512249812905855
2017-11-11,Dominican Republic,Nicaragua,1,0,Friendly,San Cristóbal,Dominican Republic,False,0,0,0,0,A_Both_Correct,0.6633777363684279,0.19527503892504228,0.14134722470652983,0.6078711840362699,0.23080993941869968,0.1613188765450304
2017-11-11,Denmark,Republic of Ireland,0,0,FIFA World Cup qualification,Copenhagen,Denmark,False,1,1,0,0,D_Both_Wrong,0.49526133094203056,0.31530916861553576,0.18942950044243384,0.49231009802536746,0.3232685288265712,0.18442137314806129
2017-11-11,DR Congo,Guinea,3,1,FIFA World Cup qualification,Kinshasa,DR Congo,False,0,0,0,0,A_Both_Correct,0.5922615914170681,0.25999241552811914,0.1477459930548127,0.5777021559786724,0.2692149950145923,0.15308284900673524
2017-11-11,Comoros,Madagascar,1,1,Friendly,Saint-Leu-la-Forêt,France,True,1,1,2,2,D_Both_Wrong,0.25799469064259045,0.30539507639135427,0.4366102329660553,0.2619612396257341,0.30661492619611186,0.431423834178154
2017-11-11,Malawi,Lesotho,1,1,Friendly,Lilongwe,Malawi,False,1,1,0,0,D_Both_Wrong,0.6336072595453459,0.26110574179150725,0.10528699866314686,0.6288167513712749,0.26606551234511927,0.10511773628360596
2017-11-12,Togo,Mauritius,6,0,Friendly,Lomé,Togo,False,0,0,0,0,A_Both_Correct,0.6589968641091192,0.22939931093330831,0.11160382495757243,0.6321913107612221,0.24777551697749192,0.12003317226128601
2017-11-12,Switzerland,Northern Ireland,0,0,FIFA World Cup qualification,Basel,Switzerland,False,1,1,0,0,D_Both_Wrong,0.7505534328081149,0.17550713085422978,0.07393943633765532,0.7438524061524431,0.17900904093826772,0.07713855290928921
2017-11-12,Greece,Croatia,0,0,FIFA World Cup qualification,Piraeus,Greece,False,1,1,2,2,D_Both_Wrong,0.27565835518389586,0.3538676267242828,0.37047401809182134,0.2612801573490133,0.3653252569983458,0.37339458565264094
2017-11-12,Malta,Estonia,0,3,Friendly,Attard,Malta,False,2,2,2,2,A_Both_Correct,0.2584301091966024,0.2985979051947331,0.44297198560866435,0.28519783471432547,0.28615343376715047,0.428648731518524
2017-11-12,Congo,Uganda,1,1,FIFA World Cup qualification,Brazzaville,Congo,False,1,1,0,0,D_Both_Wrong,0.36706773533443954,0.29386457310182373,0.3390676915637368,0.38774104946405813,0.2845396899422719,0.32771926059366996
2017-11-12,Benin,Tanzania,1,1,Friendly,Cotonou,Benin,False,1,1,0,0,D_Both_Wrong,0.6118847185981339,0.24528555360463453,0.14282972779723152,0.5882715215893529,0.2632468276497968,0.14848165076085043
2017-11-12,Ghana,Egypt,1,1,FIFA World Cup qualification,Kumasi,Ghana,False,1,1,0,0,D_Both_Wrong,0.439908208892618,0.35699512690740054,0.2030966641999814,0.4421066923267386,0.36640529358330637,0.19148801408995508
2017-11-13,Turkey,Albania,2,3,Friendly,Antalya,Turkey,False,2,2,0,0,D_Both_Wrong,0.6781626264827754,0.21485350939594977,0.10698386412127477,0.6616462002859518,0.21487490105316953,0.1234788986608787
2017-11-13,Poland,Mexico,0,1,Friendly,Gdańsk,Poland,False,2,2,0,0,D_Both_Wrong,0.411275715631345,0.29955707542977916,0.2891672089388758,0.3982848867442798,0.2959234165706498,0.3057916966850705
2017-11-13,Malaysia,North Korea,1,4,AFC Asian Cup qualification,Buriram,Thailand,True,2,2,2,2,A_Both_Correct,0.1469648913561295,0.22626865058389975,0.6267664580599708,0.14532821804172946,0.24652369865936707,0.6081480832989035
2017-11-13,Italy,Sweden,0,0,FIFA World Cup qualification,Milan,Italy,False,1,1,0,0,D_Both_Wrong,0.5604124965985027,0.27435638199664836,0.16523112140484902,0.5432850790978928,0.2861832319348804,0.17053168896722684
2017-11-13,Kosovo,Latvia,4,3,Friendly,Mitrovica,Kosovo,False,0,0,0,0,A_Both_Correct,0.514704530400328,0.27007168087041206,0.21522378872925998,0.5098618328239514,0.2562844350632541,0.23385373211279445
2017-11-13,Iran,Venezuela,1,0,Friendly,Arnhem,Netherlands,True,0,0,0,0,A_Both_Correct,0.518966448903183,0.31372848300583833,0.16730506809097867,0.46943834789524286,0.3410891975132744,0.18947245459148282
2017-11-13,Georgia,Belarus,2,2,Friendly,Kutaisi,Georgia,False,1,1,0,0,D_Both_Wrong,0.48075133077720245,0.2929289242768673,0.22631974494593027,0.47993901689517127,0.29903670735241356,0.22102427575241512
2017-11-13,Bulgaria,Saudi Arabia,1,0,Friendly,Lisbon,Portugal,True,0,0,2,2,D_Both_Wrong,0.3210419159612025,0.22332379980810407,0.45563428423069346,0.3359518471866188,0.23252919553424733,0.4315189572791339
2017-11-13,Armenia,Cyprus,3,2,Friendly,Yerevan,Armenia,False,0,0,0,0,A_Both_Correct,0.44910811631080816,0.26638680217193833,0.28450508151725357,0.4577123878870091,0.25655277654862985,0.28573483556436113
2017-11-13,Iraq,Syria,1,1,Friendly,Karbala,Iraq,False,1,1,0,0,D_Both_Wrong,0.4860678381339071,0.31558437107487997,0.19834779079121287,0.4818123781500895,0.31158680187864274,0.20660081997126767
2017-11-14,Senegal,South Africa,2,1,FIFA World Cup qualification,Dakar,Senegal,False,0,0,0,0,A_Both_Correct,0.6196373486628489,0.2861161568222999,0.09424649451485118,0.6057955185016805,0.29841501121738745,0.0957894702809321
2017-11-14,Palestine,Maldives,8,1,AFC Asian Cup qualification,Jenin,Palestine,False,0,0,0,0,A_Both_Correct,0.8993386588983985,0.07117310509706568,0.02948823600453581,0.8778833407958248,0.08545623593622578,0.03666042326794953
2017-11-14,Qatar,Iceland,1,1,Friendly,Doha,Qatar,False,1,1,0,0,D_Both_Wrong,0.41377461273034566,0.25682926915308674,0.32939611811656755,0.40953852602055685,0.2685867228146643,0.32187475116477887
2017-11-14,Romania,Netherlands,0,3,Friendly,Bucharest,Romania,False,2,2,2,2,A_Both_Correct,0.2644428405757544,0.31313120438029407,0.4224259550439515,0.26576383432469763,0.306684866811054,0.42755129886424836
2017-11-14,Russia,Spain,3,3,Friendly,Saint Petersburg,Russia,False,1,1,2,2,D_Both_Wrong,0.16358676490733817,0.27046704778697395,0.5659461873056879,0.16719649583884374,0.2650138020912516,0.5677897020699046
2017-11-14,Singapore,Bahrain,0,3,AFC Asian Cup qualification,Kallang,Singapore,False,2,2,2,2,A_Both_Correct,0.2181406081994036,0.2836618335887384,0.4981975582118581,0.21840914616871263,0.274941589073783,0.5066492647575043
2017-11-14,Wales,Panama,1,1,Friendly,Cardiff,Wales,False,1,1,0,0,D_Both_Wrong,0.4240907763635104,0.2817724592917781,0.29413676434471137,0.42399464946425824,0.28109819700299316,0.2949071535327485
2017-11-14,Tajikistan,Yemen,0,0,AFC Asian Cup qualification,Hisor,Tajikistan,False,1,1,0,0,D_Both_Wrong,0.6406810112940968,0.24201920605264626,0.11729978265325687,0.6323122472765634,0.2544952684357813,0.11319248428765531
2017-11-14,Trinidad and Tobago,Guyana,1,1,Friendly,Couva,Trinidad and Tobago,False,1,1,0,0,D_Both_Wrong,0.5730916463346174,0.2493234593768363,0.17758489428854635,0.579754368746258,0.24615685701760595,0.1740887742361361
2017-11-14,Turkmenistan,Taiwan,2,1,AFC Asian Cup qualification,Balkanabat,Turkmenistan,False,0,0,0,0,A_Both_Correct,0.7941585237179432,0.13328481331959413,0.07255666296246266,0.7651335786361968,0.15627244069429963,0.07859398066950367
2017-11-14,United Arab Emirates,Uzbekistan,1,0,Friendly,Al Ain,United Arab Emirates,False,0,0,0,0,A_Both_Correct,0.49271926556570156,0.291578407902074,0.21570232653222446,0.49659251252775083,0.2952116980445986,0.20819578942765046
2017-11-14,Vietnam,Afghanistan,0,0,AFC Asian Cup qualification,Hanoi,Vietnam,False,1,1,0,0,D_Both_Wrong,0.7498135083035968,0.14934041110621502,0.1008460805901882,0.7477898717162325,0.14281448317428544,0.1093956451094821
2017-11-14,Nepal,Philippines,0,0,AFC Asian Cup qualification,Lalitpur,Nepal,False,1,1,2,2,D_Both_Wrong,0.256455273506207,0.2931312690913948,0.45041345740239813,0.2681687740957474,0.3036732336062485,0.42815799229800405
2017-11-14,Slovakia,Norway,1,0,Friendly,Trnava,Slovakia,False,0,0,0,0,A_Both_Correct,0.5446026827143895,0.28284619680513456,0.172551120480476,0.5394666831089159,0.28350112864991095,0.17703218824117317
2017-11-14,Macau,Kyrgyzstan,3,4,AFC Asian Cup qualification,Macau,Macau,False,2,2,2,2,A_Both_Correct,0.2309341735562062,0.2586541250877316,0.5104117013560622,0.23883917444498337,0.26728837019366897,0.4938724553613477
2017-11-14,Portugal,United States,1,1,Friendly,Leiria,Portugal,False,1,1,0,0,D_Both_Wrong,0.529496638601261,0.30895466697483487,0.16154869442390418,0.5003539836911358,0.343685769468521,0.15596024684034318
2017-11-14,Republic of Ireland,Denmark,1,5,FIFA World Cup qualification,Dublin,Republic of Ireland,False,2,2,0,0,D_Both_Wrong,0.4356314303746684,0.3199041475509539,0.2444644220743776,0.43513876840447185,0.31189597089309257,0.25296526070243563
2017-11-14,Algeria,Central African Republic,3,0,Friendly,Algiers,Algeria,False,0,0,0,0,A_Both_Correct,0.8233677260356045,0.12251673967367249,0.05411553429072302,0.8134276470077972,0.13020516708613383,0.056367185906068956
2017-11-14,Argentina,Nigeria,2,4,Friendly,Krasnodar,Russia,True,2,2,0,0,D_Both_Wrong,0.6622627985118082,0.23208626159589416,0.10565093989229753,0.6417500651887066,0.25707557279455895,0.10117436201673446
2017-11-14,Austria,Uruguay,2,1,Friendly,Vienna,Austria,False,0,0,2,2,D_Both_Wrong,0.2524901694025877,0.3140150114691758,0.4334948191282364,0.2409827702486117,0.3215743820310871,0.4374428477203012
2017-11-14,Belgium,Japan,1,0,Friendly,Bruges,Belgium,False,0,0,0,0,A_Both_Correct,0.5136266072737308,0.2304188206544117,0.25595457207185757,0.5083980494601674,0.21977340132934733,0.2718285492104854
2017-11-14,Bhutan,Oman,2,4,AFC Asian Cup qualification,Thimphu,Bhutan,False,2,2,2,2,A_Both_Correct,0.017526759658239213,0.039637630262243956,0.9428356100795169,0.015126976882321773,0.040856095787576735,0.9440169273301015
2017-11-14,Burkina Faso,Cape Verde,4,0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False,0,0,0,0,A_Both_Correct,0.6161103599694218,0.23978127974391175,0.14410836028666643,0.614160552021502,0.22910001992657128,0.1567394280519268
2017-11-14,Cambodia,Jordan,0,1,AFC Asian Cup qualification,Phnom Penh,Cambodia,False,2,2,2,2,A_Both_Correct,0.05333288688986105,0.10961318116428706,0.8370539319458519,0.056137555105031746,0.13022744773120487,0.8136349971637633
2017-11-14,South Korea,Serbia,1,1,Friendly,Ulsan,South Korea,False,1,1,0,0,D_Both_Wrong,0.4701117941031008,0.33259839887141995,0.1972898070254792,0.45231097717062707,0.35965740858947487,0.18803161423989817
2017-11-14,England,Brazil,0,0,Friendly,London,England,False,1,1,2,2,D_Both_Wrong,0.21571384876219182,0.3324436056232604,0.4518425456145477,0.20581681214838626,0.34028910081135794,0.4538940870402558
2017-11-14,Gabon,Botswana,0,0,Friendly,Franceville,Gabon,False,1,1,0,0,D_Both_Wrong,0.592594424818098,0.24827051215123416,0.1591350630306678,0.574461177195396,0.25623475157011155,0.16930407123449248
2017-11-14,Germany,France,2,2,Friendly,Cologne,Germany,False,1,1,0,0,D_Both_Wrong,0.5092466361378939,0.292642046835166,0.1981113170269401,0.4965349942328624,0.29340580737815075,0.21005919838898676
2017-11-14,Hong Kong,Lebanon,0,1,AFC Asian Cup qualification,So Kon Po,Hong Kong,False,2,2,2,2,A_Both_Correct,0.3451955489013956,0.2640356411252387,0.3907688099733656,0.3376009980598009,0.2648864432367896,0.39751255870340946
2017-11-14,China,Colombia,0,4,Friendly,Chongqing,China,False,2,2,2,2,A_Both_Correct,0.3254853858694959,0.3078320983667521,0.36668251576375205,0.3163495215150158,0.31378340818666134,0.3698670702983228
2017-11-14,Hungary,Costa Rica,1,0,Friendly,Budapest,Hungary,False,0,0,2,2,D_Both_Wrong,0.36422371023325834,0.25980700253044337,0.37596928723629824,0.3595464551911057,0.25108811161632655,0.3893654331925678
2017-11-14,India,Myanmar,2,2,AFC Asian Cup qualification,Margao,India,False,1,1,0,0,D_Both_Wrong,0.597313759441401,0.2502263267935651,0.1524599137650339,0.5820453968464785,0.26208719062479713,0.15586741252872446
2017-11-15,Australia,Honduras,3,1,FIFA World Cup qualification,Sydney,Australia,False,0,0,0,0,A_Both_Correct,0.662652714606184,0.21408376947988392,0.12326351591393209,0.6407588515420027,0.22286567797841816,0.13637547047957915
2017-11-15,Peru,New Zealand,2,0,FIFA World Cup qualification,Lima,Peru,False,0,0,0,0,A_Both_Correct,0.7087363018908072,0.19044614415223615,0.10081755395695657,0.6987637563884803,0.1968507835794861,0.10438546003203361
2017-11-18,Fiji,Estonia,0,2,Friendly,Suva,Fiji,False,2,2,0,0,D_Both_Wrong,0.5511206327449406,0.24677736749514403,0.20210199975991544,0.516751505987405,0.2673461450709783,0.2159023489416166
2017-11-22,Vanuatu,Estonia,0,1,Friendly,Port Vila,Vanuatu,False,2,2,0,0,D_Both_Wrong,0.404049208508751,0.23692214731279881,0.3590286441784503,0.37333233200866256,0.2543692090009468,0.37229845899039066
2017-11-25,Indonesia,Guyana,2,1,Friendly,Cikarang,Indonesia,False,0,0,0,0,A_Both_Correct,0.517372015800404,0.22857251569474646,0.2540554685048495,0.5195478738766253,0.22336287961004556,0.25708924651332915
2017-11-26,New Caledonia,Estonia,1,1,Friendly,Nouméa,New Caledonia,False,1,1,0,0,D_Both_Wrong,0.6063707243906704,0.2161923883846532,0.1774368872246764,0.5660606152052836,0.23393315729904796,0.20000622749566846
2017-12-01,Laos,Philippines,1,3,Friendly,Taipei,Taiwan,True,2,2,2,2,A_Both_Correct,0.10827866847538911,0.21193980810086013,0.6797815234237506,0.10924393945170077,0.2338316886286184,0.6569243719196809
